,a1,a2,iter,logZ,magnetization,logZ_diff,magnetization_diff,magnetization_per_layer,ws_diff_total,ws_diff,ws_diff_normalized
22,0.0,1.779,23.0,1.173380818059239,1.323556889745614,1.5856764790100897e-09,0.00018063909826770974,"[5.79803508e-16 1.15541873e-10 3.68218355e-02 5.14184348e-02
 3.53010415e-01 5.77734077e-01 8.41054260e-01 9.96279445e-01
 1.14497486e+00 1.25680037e+00 1.31041196e+00 1.32277380e+00
 1.32364451e+00 1.32359717e+00 1.32357347e+00 1.32356385e+00
 1.32355902e+00 1.32355669e+00 1.32356035e+00 1.32355689e+00]",1.567786560358674e-07,"[6.22386920e-11 7.19911114e-09 1.37831429e-07 1.61689135e-06
 5.91455738e-06 1.57366798e-05 4.79466484e-06 5.37617740e-06
 6.77989876e-07 2.69137448e-06 2.78510500e-06 8.20566363e-04
 3.87986928e-03 8.29789862e-05 3.58563638e-03 3.36013553e-05
 2.24762886e-04 1.50414904e-03 9.65906292e-01 2.46635771e+00]","[6.22386920e-11 3.59955557e-09 3.44578572e-08 2.02111419e-07
 3.69659836e-07 4.91771245e-07 7.49166381e-08 4.20013860e-08
 2.64839795e-09 5.25659077e-09 2.71982910e-09 4.00667170e-07
 9.47233710e-07 1.01292708e-08 2.18849876e-07 1.02543199e-09
 3.42960946e-09 1.14757465e-08 3.68464009e-06 4.70420400e-06]"
23,0.0,1.779,24.0,1.173380822308111,1.3234116189485898,4.248871920964348e-09,0.00014527079702419954,"[1.36424356e-16 1.15207670e-10 3.67771650e-02 5.13113178e-02
 3.51046827e-01 5.76231729e-01 8.40493644e-01 9.95941182e-01
 1.14473763e+00 1.25663577e+00 1.31026680e+00 1.32263367e+00
 1.32348659e+00 1.32344963e+00 1.32342975e+00 1.32342006e+00
 1.32341523e+00 1.32341289e+00 1.32341179e+00 1.32341162e+00]",1.3758723853705128e-07,"[4.77702289e-11 6.60576761e-09 1.31513857e-07 1.54239628e-06
 4.30689906e-06 1.16150607e-05 3.50763326e-06 3.98151700e-06
 4.68412821e-07 3.01571090e-06 4.14060607e-06 2.38915089e-03
 9.51890632e-04 2.43575274e-04 1.07027047e-03 2.65351955e-05
 5.70593236e-05 2.88403434e-03 4.18950470e-01 3.05514769e+00]","[4.77702289e-11 3.30288381e-09 3.28784642e-08 1.92799535e-07
 2.69181191e-07 3.62970648e-07 5.48067697e-08 3.11056016e-08
 1.82973758e-09 5.89006035e-09 4.04356061e-09 1.16657758e-06
 2.32395174e-07 2.97333098e-08 6.53241251e-08 8.09789901e-10
 8.70656183e-10 2.20034358e-08 1.59816921e-06 5.82723178e-06]"
24,0.0,1.779,25.0,1.1733808232274094,1.3232977189547686,9.192984151695782e-10,0.00011389999382127591,"[1.70530447e-16 1.14775032e-10 3.67386170e-02 5.12183292e-02
 3.49354924e-01 5.74915629e-01 8.40013463e-01 9.95658917e-01
 1.14454672e+00 1.25650644e+00 1.31015199e+00 1.32252711e+00
 1.32333815e+00 1.32333391e+00 1.32331475e+00 1.32330492e+00
 1.32330009e+00 1.32329776e+00 1.32329989e+00 1.32329772e+00]",2.1648368128052164e-07,"[3.90906446e-11 6.11971099e-09 1.25485624e-07 1.47138399e-06
 3.18588406e-06 8.69234573e-06 2.60881776e-06 2.98965351e-06
 3.34806498e-07 2.77585308e-06 4.64020994e-06 5.82556979e-03
 1.99055941e-04 7.33876156e-04 2.33566637e-04 1.56400162e-04
 4.25413234e-04 1.62477341e-02 6.99186379e-01 2.62673629e+00]","[3.90906446e-11 3.05985549e-09 3.13714060e-08 1.83922998e-07
 1.99117753e-07 2.71635804e-07 4.07627775e-08 2.33566681e-08
 1.30783788e-09 5.42158805e-09 4.53145502e-09 2.84451650e-06
 4.85976418e-08 8.95844917e-08 1.42557762e-08 4.77295415e-09
 6.49129080e-09 1.23960374e-07 2.66718437e-06 5.01010187e-06]"
25,0.0,1.779,26.0,1.1733808242232875,1.3232009869752799,9.958780466945427e-10,9.67319794886734e-05,"[3.41060898e-17 1.14230445e-10 3.67048958e-02 5.11366157e-02
 3.47883722e-01 5.73753797e-01 8.39597014e-01 9.95419876e-01
 1.14439074e+00 1.25640377e+00 1.31006113e+00 1.32245008e+00
 1.32318050e+00 1.32324098e+00 1.32322194e+00 1.32321195e+00
 1.32320713e+00 1.32320485e+00 1.32320323e+00 1.32320099e+00]",5.728692915493454e-07,"[3.42779340e-11 5.73033020e-09 1.19737669e-07 1.40362901e-06
 2.39805988e-06 6.61193686e-06 1.97694774e-06 2.28394144e-06
 2.53406284e-07 3.64927862e-06 5.81671886e-06 1.08357357e-02
 4.37211967e-05 2.65470775e-03 5.84644843e-05 4.06783742e-04
 1.70352075e-03 5.26480746e-01 1.35315510e+00 2.76471396e+00]","[3.42779340e-11 2.86516510e-09 2.99344173e-08 1.75453626e-07
 1.49878743e-07 2.06623027e-07 3.08898085e-08 1.78432925e-08
 9.89868298e-10 7.12749730e-09 5.68038951e-09 5.29088658e-06
 1.06741203e-08 3.24061005e-07 3.56838893e-09 1.24140546e-08
 2.59936638e-08 4.01672932e-06 5.16187706e-06 5.27327340e-06]"
26,0.0,1.779,27.0,1.173380828394439,1.3231214662236048,4.1711514242592784e-09,7.952075167505512e-05,"[1.02318270e-16 1.13584131e-10 3.66750983e-02 5.10641608e-02
 3.46593312e-01 5.72720786e-01 8.39231790e-01 9.95213918e-01
 1.14426023e+00 1.25631944e+00 1.30998674e+00 1.32239095e+00
 1.32303114e+00 1.32316350e+00 1.32314463e+00 1.32313466e+00
 1.32312984e+00 1.32312755e+00 1.32312329e+00 1.32312147e+00]",3.7205727712106095e-07,"[2.92651427e-11 5.35007826e-09 1.14238320e-07 1.33897824e-06
 1.83651802e-06 5.11279955e-06 1.52498826e-06 1.77502404e-06
 1.93979723e-07 7.00613889e-06 9.29913910e-06 1.02059183e-02
 7.95872326e-06 5.57095443e-03 9.67021601e-06 3.83292122e-05
 2.30644535e-05 6.49013128e-02 1.12586662e+00 2.58856263e+00]","[2.92651427e-11 2.67503913e-09 2.85595801e-08 1.67372279e-07
 1.14782377e-07 1.59774986e-07 2.38279416e-08 1.38673753e-08
 7.57733294e-10 1.36838650e-08 9.08119052e-09 4.98335857e-06
 1.94304767e-09 6.80048148e-07 5.90223145e-10 1.16971473e-09
 3.51935631e-10 4.95157721e-07 4.29484033e-06 4.93729139e-06]"
27,0.0,1.779,28.0,1.1733808319403294,1.3230617999482681,3.5458904701357596e-09,5.966627533671165e-05,"[3.75166994e-16 1.12902632e-10 3.66487339e-02 5.09998656e-02
 3.45455300e-01 5.71799017e-01 8.38909711e-01 9.95034902e-01
 1.14414954e+00 1.25624878e+00 1.30992446e+00 1.32233650e+00
 1.32292327e+00 1.32309788e+00 1.32307919e+00 1.32306933e+00
 1.32306452e+00 1.32306220e+00 1.32306320e+00 1.32306180e+00]",2.125850869658489e-07,"[2.72104835e-11 5.06651883e-09 1.08995662e-07 1.27730286e-06
 1.42370202e-06 3.99743217e-06 1.19206337e-06 1.39388060e-06
 1.52759546e-07 1.19683383e-05 1.89568511e-05 5.05065390e-03
 2.81800794e-06 4.84534466e-03 1.39529810e-05 6.44002783e-05
 9.20368985e-04 3.61754232e-02 1.44731005e+00 2.28288753e+00]","[2.72104835e-11 2.53325941e-09 2.72489155e-08 1.59662858e-07
 8.89813762e-08 1.24919755e-07 1.86259902e-08 1.08896922e-08
 5.96716975e-10 2.33756608e-08 1.85125499e-08 2.46613960e-06
 6.87990220e-10 5.91472737e-07 8.51622373e-10 1.96534052e-09
 1.40437162e-08 2.75996576e-07 5.52104970e-06 4.35426240e-06]"
28,0.0,1.779,29.0,1.1733808348831454,1.3230035090547652,2.942815990891745e-09,5.829089350295469e-05,"[2.04636544e-16 1.12016344e-10 3.66255306e-02 5.09430839e-02
 3.44450497e-01 5.70977359e-01 8.38626079e-01 9.94879589e-01
 1.14405575e+00 1.25618987e+00 1.30987205e+00 1.32228582e+00
 1.32285294e+00 1.32304295e+00 1.32302435e+00 1.32301455e+00
 1.32300973e+00 1.32300742e+00 1.32300424e+00 1.32300351e+00]",8.537517658441824e-08,"[2.42998633e-11 4.77670424e-09 1.03980524e-07 1.21839893e-06
 1.10896382e-06 3.13441803e-06 9.37996400e-07 1.09778724e-06
 1.32751851e-07 1.80485271e-05 3.95915078e-05 1.69159180e-03
 4.44843056e-06 2.12123592e-03 2.05922584e-06 1.41788405e-05
 9.07632594e-05 4.16421046e-04 7.27183620e-01 2.21873241e+00]","[2.42998633e-11 2.38835212e-09 2.59951311e-08 1.52299866e-07
 6.93102390e-08 9.79505635e-08 1.46561937e-08 8.57646281e-09
 5.18561919e-10 3.52510295e-08 3.86635819e-08 8.25972556e-07
 1.08604262e-09 2.58939931e-07 1.25685171e-10 4.32703874e-10
 1.38493743e-09 3.17704045e-09 2.77398537e-06 4.23189623e-06]"
29,0.0,1.779,30.0,1.1733808296704282,1.3229619761150646,5.212717146818591e-09,4.1532939700550386e-05,"[1.36424364e-16 1.11043172e-10 3.66051466e-02 5.08930480e-02
 3.43562816e-01 5.70245741e-01 8.38376603e-01 9.94745019e-01
 1.14397648e+00 1.25614081e+00 1.30982696e+00 1.32224036e+00
 1.32280239e+00 1.32299706e+00 1.32297848e+00 1.32296870e+00
 1.32296389e+00 1.32296158e+00 1.32296073e+00 1.32296198e+00]",4.82722343349032e-08,"[2.31168550e-11 4.54578415e-09 9.91990788e-08 1.16217434e-06
 8.66212121e-07 2.45989225e-06 7.41970262e-07 8.64591186e-07
 1.14482085e-07 2.14554726e-05 9.41319106e-05 5.04426450e-04
 1.04755205e-05 6.94716632e-04 1.40621546e-05 1.02045958e-04
 7.05838568e-04 8.45286811e-03 9.31332745e-01 3.20083137e+00]","[2.31168550e-11 2.27289208e-09 2.47997697e-08 1.45271793e-07
 5.41382575e-08 7.68716327e-08 1.15932853e-08 6.75461864e-09
 4.47195645e-10 4.19052199e-08 9.19256939e-08 2.46301978e-07
 2.55750011e-09 8.48042764e-08 8.58285806e-10 3.11419549e-09
 1.07702418e-08 6.44902657e-08 3.55275248e-06 6.10510135e-06]"
30,0.0,1.779,31.0,1.173380831247842,1.3229172712474482,1.5774137551716194e-09,4.4704867616429667e-05,"[4.43379185e-16 1.10108985e-10 3.65872467e-02 5.08490287e-02
 3.42777776e-01 5.69593901e-01 8.38155568e-01 9.94626011e-01
 1.14390640e+00 1.25609636e+00 1.30978305e+00 1.32219656e+00
 1.32275997e+00 1.32295581e+00 1.32293721e+00 1.32292744e+00
 1.32292263e+00 1.32292034e+00 1.32291906e+00 1.32291727e+00]",4.9470106402620376e-08,"[2.22398577e-11 4.33762606e-09 9.46335598e-08 1.10854709e-06
 6.77627199e-07 1.93457093e-06 5.86527900e-07 6.81554421e-07
 7.93058491e-08 2.55748205e-05 2.13253448e-04 1.31125215e-04
 2.39463534e-05 1.85742938e-04 8.25769507e-05 2.46795072e-04
 5.36094995e-03 2.14057251e-02 1.08789707e+00 2.45855723e+00]","[2.22398577e-11 2.16881303e-09 2.36583899e-08 1.38568387e-07
 4.23517000e-08 6.04553415e-08 9.16449843e-09 5.32464391e-09
 3.09788473e-10 4.99508214e-08 2.08255320e-07 6.40259839e-08
 5.84627768e-09 2.26736984e-08 5.04009709e-09 7.53158789e-09
 8.18016044e-08 1.63312722e-07 4.14999797e-06 4.68932577e-06]"
31,0.0,1.779,32.0,1.1733808349220196,1.3228814642249576,3.674177628809616e-09,3.580702249061929e-05,"[6.82121827e-17 1.09088706e-10 3.65713143e-02 5.08097958e-02
 3.42079789e-01 5.69010134e-01 8.37958633e-01 9.94520720e-01
 1.14384514e+00 1.25605711e+00 1.30973829e+00 1.32215324e+00
 1.32272386e+00 1.32291992e+00 1.32290126e+00 1.32289149e+00
 1.32288669e+00 1.32288438e+00 1.32288219e+00 1.32288146e+00]",4.7128742553142785e-08,"[1.93547063e-11 4.08289933e-09 9.02631939e-08 1.05734174e-06
 5.34881859e-07 1.53548216e-06 4.69985644e-07 5.45162039e-07
 8.30112058e-08 3.44163891e-05 4.85968374e-04 3.54774705e-05
 5.43482446e-05 5.02890959e-05 2.00730448e-06 4.01179919e-05
 9.02085986e-05 2.21912069e-03 1.11018769e+00 2.88623770e+00]","[1.93547063e-11 2.04144966e-09 2.25657985e-08 1.32167717e-07
 3.34301162e-08 4.79838174e-08 7.34352568e-09 4.25907843e-09
 3.24262523e-10 6.72195100e-08 4.74578491e-07 1.73229836e-08
 1.32686144e-08 6.13880565e-09 1.22516143e-10 1.22430395e-09
 1.37647398e-09 1.69305473e-08 4.23502995e-06 5.50506154e-06]"
32,0.0,1.779,33.0,1.1733808320274413,1.322852801951101,2.8945783547840165e-09,2.866227385656117e-05,"[3.41060916e-16 1.07952308e-10 3.65568771e-02 5.07742084e-02
 3.41453935e-01 5.68482966e-01 8.37781629e-01 9.94427036e-01
 1.14379190e+00 1.25602258e+00 1.30968505e+00 1.32210474e+00
 1.32269391e+00 1.32288990e+00 1.32287109e+00 1.32286133e+00
 1.32285652e+00 1.32285419e+00 1.32285381e+00 1.32285280e+00]",4.7590130712931096e-07,"[1.95099379e-11 3.92077439e-09 8.61082126e-08 1.00844912e-06
 4.28449456e-07 1.23663770e-06 3.85967557e-07 4.42804128e-07
 9.04687262e-08 4.94994454e-05 1.18355080e-03 1.25896860e-05
 1.31522440e-04 1.90142125e-05 5.07678571e-05 3.16961039e-04
 1.69978727e-03 9.18764571e-01 8.45250368e-01 2.82791313e+00]","[1.95099379e-11 1.96038719e-09 2.15270532e-08 1.26056140e-07
 2.67780910e-08 3.86449280e-08 6.03074308e-09 3.45940725e-09
 3.53393462e-10 9.66786043e-08 1.15581133e-06 6.14730763e-09
 3.21099706e-08 2.32107086e-09 3.09862409e-09 9.67288328e-09
 2.59366954e-08 7.00961739e-06 3.22437427e-06 5.39381625e-06]"
33,0.0,1.779,34.0,1.1733808350727633,1.3228261264682561,3.045321994576966e-09,2.6675482844851217e-05,"[3.41060918e-17 1.06751545e-10 3.65439037e-02 5.07421712e-02
 3.40891922e-01 5.68006831e-01 8.37622912e-01 9.94343810e-01
 1.14374539e+00 1.25599055e+00 1.30960827e+00 1.32203832e+00
 1.32266747e+00 1.32286324e+00 1.32284414e+00 1.32283437e+00
 1.32282957e+00 1.32282727e+00 1.32282606e+00 1.32282613e+00]",1.5901237366591308e-07,"[1.74623071e-11 3.70614289e-09 8.21263754e-08 9.61803743e-07
 3.45182372e-07 1.00235862e-06 3.18748057e-07 3.63844621e-07
 9.36093220e-08 6.76944352e-05 2.42065834e-03 9.51506159e-06
 2.82579444e-04 3.83723479e-06 1.04254539e-06 3.99480041e-05
 5.21897624e-05 1.12966210e-02 9.63592265e-01 2.58706857e+00]","[1.74623071e-11 1.85307145e-09 2.05315939e-08 1.20225468e-07
 2.15738982e-08 3.13237070e-08 4.98043839e-09 2.84253610e-09
 3.65661414e-10 1.32215694e-07 2.36392416e-06 4.64602617e-09
 6.89891221e-08 4.68412450e-10 6.36319210e-11 1.21911634e-09
 7.96352575e-10 8.61863785e-08 3.67581278e-06 4.93444170e-06]"
34,0.0,1.779,35.0,1.1733808377961195,1.3228000856066597,2.723356207212646e-09,2.604086159641028e-05,"[3.41060920e-17 1.05604734e-10 3.65319103e-02 5.07125505e-02
 3.40380584e-01 5.67570597e-01 8.37477617e-01 9.94268053e-01
 1.14370368e+00 1.25595936e+00 1.30948702e+00 1.32193781e+00
 1.32264445e+00 1.32283998e+00 1.32282042e+00 1.32281067e+00
 1.32280587e+00 1.32280357e+00 1.32280402e+00 1.32280009e+00]",2.882928464308471e-07,"[1.67239376e-11 3.53480636e-09 7.83348915e-08 9.17300456e-07
 2.84104434e-07 8.30791989e-07 2.65792761e-07 3.02459395e-07
 7.18245792e-08 1.06042946e-04 4.67394965e-03 1.43943064e-05
 6.82627681e-04 9.31477735e-07 1.97188591e-07 1.43387281e-05
 1.02390847e-05 7.44505282e-03 1.07654192e-01 2.77095807e+00]","[1.67239376e-11 1.76740318e-09 1.95837229e-08 1.14662557e-07
 1.77565271e-08 2.59622497e-08 4.15301188e-09 2.36296402e-09
 2.80564763e-10 2.07115129e-07 4.56440396e-06 7.02846991e-09
 1.66657149e-07 1.13705778e-10 1.20354364e-11 4.37583254e-10
 1.56236033e-10 5.68012453e-08 4.10668153e-07 5.28518308e-06]"
35,0.0,1.779,36.0,1.173380838031166,1.3227782702894468,2.3504664881102144e-10,2.1815317212903196e-05,"[6.82121843e-17 1.04444457e-10 3.65204647e-02 5.06843440e-02
 3.39906684e-01 5.67162855e-01 8.37341021e-01 9.94196648e-01
 1.14366444e+00 1.25592520e+00 1.30931024e+00 1.32179674e+00
 1.32262260e+00 1.32281812e+00 1.32279821e+00 1.32278847e+00
 1.32278367e+00 1.32278135e+00 1.32278031e+00 1.32277827e+00]",4.4009791282107507e-07,"[1.65127307e-11 3.38508653e-09 7.47193530e-08 8.74845158e-07
 2.41508031e-07 7.11624718e-07 2.29333837e-07 2.62108940e-07
 6.67128484e-08 1.81833193e-04 7.04557443e-03 2.45995877e-05
 1.67684427e-03 2.78418413e-06 7.42106325e-06 7.16488066e-05
 3.49591246e-04 1.09439804e-02 1.06420744e+00 2.23978894e+00]","[1.65127307e-11 1.69254326e-09 1.86798382e-08 1.09355645e-07
 1.50942519e-08 2.22382724e-08 3.58334121e-09 2.04772610e-09
 2.60597064e-10 3.55142954e-07 6.88044378e-06 1.20115174e-08
 4.09385808e-07 3.39866227e-10 4.52945755e-10 2.18654805e-09
 5.33433908e-09 8.34959443e-08 4.05962920e-06 4.27205836e-06]"
36,0.0,1.779,37.0,1.1733808441263367,1.3227574946188512,6.095170590469934e-09,2.0775670595662987e-05,"[3.41060923e-16 1.03364584e-10 3.65092908e-02 5.06568490e-02
 3.39458746e-01 5.66774128e-01 8.37210321e-01 9.94128549e-01
 1.14362770e+00 1.25588488e+00 1.30911160e+00 1.32164867e+00
 1.32260172e+00 1.32279771e+00 1.32277788e+00 1.32276815e+00
 1.32276336e+00 1.32276104e+00 1.32275942e+00 1.32275749e+00]",4.778604241569465e-07,"[1.55922530e-11 3.21756623e-09 7.12668142e-08 8.34358882e-07
 2.13181424e-07 6.34266210e-07 1.99399843e-07 2.33372946e-07
 4.58325331e-08 3.41359614e-04 7.16944428e-03 4.60491181e-05
 2.96091482e-03 1.64820941e-06 9.58347856e-06 4.25572129e-05
 4.62307693e-04 2.20949314e-03 2.84853263e-01 2.67340024e+00]","[1.55922530e-11 1.60878311e-09 1.78167036e-08 1.04294860e-07
 1.33238390e-08 1.98208191e-08 3.11562255e-09 1.82322614e-09
 1.79033332e-10 6.66717995e-07 7.00141043e-06 2.24849210e-08
 7.22879594e-07 2.01197438e-10 5.84929111e-10 1.29874307e-09
 7.05425556e-09 1.68570948e-08 1.08662896e-06 5.09910630e-06]"
37,0.0,1.779,38.0,1.1733808459625024,1.3227389112660044,1.8361656639598323e-09,1.8583352846768264e-05,"[1.70530462e-16 1.02117243e-10 3.64985041e-02 5.06303423e-02
 3.39033315e-01 5.66402545e-01 8.37084948e-01 9.94062889e-01
 1.14359234e+00 1.25583194e+00 1.30894197e+00 1.32154209e+00
 1.32258112e+00 1.32277769e+00 1.32275820e+00 1.32274848e+00
 1.32274370e+00 1.32274143e+00 1.32274279e+00 1.32273891e+00]",3.630129356628805e-07,"[1.47113617e-11 3.06686078e-09 6.79689077e-08 7.95709014e-07
 1.90920374e-07 5.72461512e-07 1.88324977e-07 2.22846129e-07
 1.02459692e-07 6.21921519e-04 4.47439865e-03 8.41708417e-05
 2.82602139e-03 4.53908599e-06 5.77720469e-06 1.13109267e-04
 1.49892152e-04 7.78716318e-03 1.32778716e+00 2.89354858e+00]","[1.47113617e-11 1.53343039e-09 1.69922269e-08 9.94636268e-08
 1.19325233e-08 1.78894222e-08 2.94257777e-09 1.74098538e-09
 4.00233173e-10 1.21469047e-06 4.36952993e-06 4.10990438e-08
 6.89946628e-07 5.54087646e-10 3.52612591e-10 3.45182089e-09
 2.28717274e-09 5.94113402e-08 5.06510604e-06 5.51900592e-06]"
38,0.0,1.779,39.0,1.1733808503792242,1.3227241818848277,4.416721877120722e-09,1.4729381176747935e-05,"[6.82121853e-17 1.00818243e-10 3.64885557e-02 5.06057266e-02
 3.38634765e-01 5.66054221e-01 8.36970064e-01 9.94004873e-01
 1.14356377e+00 1.25576471e+00 1.30880391e+00 1.32148618e+00
 1.32256550e+00 1.32276238e+00 1.32274313e+00 1.32273341e+00
 1.32272863e+00 1.32272632e+00 1.32272468e+00 1.32272418e+00]",2.575577992664075e-07,"[1.39743646e-11 2.92025146e-09 6.48230338e-08 7.58818154e-07
 1.68586080e-07 5.06250633e-07 1.66683274e-07 1.95188743e-07
 7.31637258e-08 1.06349415e-03 1.99310822e-03 1.51505612e-04
 1.59582241e-03 1.15161577e-06 1.15107522e-06 1.43504530e-05
 1.46894752e-05 6.22468606e-04 1.96620153e-01 2.10278812e+00]","[1.39743646e-11 1.46012573e-09 1.62057584e-08 9.48522693e-08
 1.05366300e-08 1.58203323e-08 2.60442616e-09 1.52491205e-09
 2.85795804e-10 2.07713700e-06 1.94639475e-06 7.39773494e-08
 3.89605082e-07 1.40578096e-10 7.02560559e-11 4.37941069e-10
 2.24143604e-10 4.74905858e-09 7.50046361e-07 4.01075004e-06]"
39,0.0,1.779,40.0,1.1733808530170127,1.3227103625118108,2.637788432124921e-09,1.3819373016810133e-05,"[1.70530464e-16 9.96089307e-11 3.64791813e-02 5.05825284e-02
 3.38259232e-01 5.65724774e-01 8.36861824e-01 9.93950479e-01
 1.14353784e+00 1.25567152e+00 1.30865906e+00 1.32145675e+00
 1.32255145e+00 1.32274841e+00 1.32272927e+00 1.32271956e+00
 1.32271478e+00 1.32271249e+00 1.32271103e+00 1.32271036e+00]",2.499868813101296e-07,"[1.32627970e-11 2.78310865e-09 6.18215684e-08 7.23644983e-07
 1.49654398e-07 4.49817065e-07 1.43290468e-07 1.68689272e-07
 4.25923321e-08 1.70394545e-03 7.48539418e-04 2.80620658e-04
 6.65086662e-04 1.08461387e-06 2.54259855e-06 2.60485676e-05
 7.56647419e-05 6.11730288e-04 4.95087021e-01 2.47776097e+00]","[1.32627970e-11 1.39155433e-09 1.54553921e-08 9.04556229e-08
 9.35339990e-09 1.40567833e-08 2.23891357e-09 1.31788494e-09
 1.66376297e-10 3.32801846e-06 7.30995525e-07 1.37021806e-07
 1.62374673e-07 1.32399154e-10 1.55187900e-10 7.94939196e-10
 1.15455234e-09 4.66713171e-09 1.88860711e-06 4.72595399e-06]"
40,0.0,1.779,41.0,1.173380849944353,1.3226970454348197,3.072659682246126e-09,1.3317076991148369e-05,"[6.82121859e-17 9.83186467e-11 3.64701796e-02 5.05602723e-02
 3.37902131e-01 5.65410047e-01 8.36758238e-01 9.93898228e-01
 1.14351346e+00 1.25554722e+00 1.30848302e+00 1.32143794e+00
 1.32253811e+00 1.32273506e+00 1.32271597e+00 1.32270627e+00
 1.32270149e+00 1.32269920e+00 1.32269776e+00 1.32269705e+00]",3.3506714066576207e-07,"[1.30369597e-11 2.66565036e-09 5.89594683e-08 6.90078694e-07
 1.34810023e-07 4.06711645e-07 1.32387937e-07 1.55963346e-07
 5.80287829e-08 2.47065972e-03 2.52741050e-04 5.25983483e-04
 2.34188471e-04 2.18315927e-06 2.99356773e-06 7.80919762e-05
 1.98091283e-04 6.71129793e-02 1.16121622e+00 2.56118777e+00]","[1.30369597e-11 1.33282518e-09 1.47398671e-08 8.62598367e-08
 8.42562641e-09 1.27097389e-08 2.06856152e-09 1.21846364e-09
 2.26674933e-10 4.82550726e-06 2.46817432e-07 2.56827873e-07
 5.71749197e-08 2.66498934e-10 1.82712874e-10 2.38317799e-09
 3.02263310e-09 5.12031397e-07 4.42968835e-06 4.88507799e-06]"
41,0.0,1.779,42.0,1.173380855709244,1.322683357518431,5.764891009008011e-09,1.368791638878264e-05,"[6.82121861e-17 9.69702607e-11 3.64611837e-02 5.05380598e-02
 3.37554375e-01 5.65101343e-01 8.36656231e-01 9.93846743e-01
 1.14349023e+00 1.25539857e+00 1.30827766e+00 1.32142291e+00
 1.32252528e+00 1.32272222e+00 1.32270316e+00 1.32269346e+00
 1.32268869e+00 1.32268640e+00 1.32268442e+00 1.32268336e+00]",3.787871151514846e-07,"[1.25474395e-11 2.54534959e-09 5.62267109e-08 6.58054048e-07
 1.26541673e-07 3.86528638e-07 1.35453077e-07 1.62851069e-07
 1.09125949e-07 3.08279727e-03 7.77349958e-05 9.04747411e-04
 7.44568744e-05 8.20132500e-06 7.48860451e-06 1.89037703e-04
 2.90755006e-04 1.67971579e-02 1.00750303e+00 2.44082205e+00]","[1.25474395e-11 1.27267479e-09 1.40566777e-08 8.22567560e-08
 7.90885455e-09 1.20790199e-08 2.11645433e-09 1.27227398e-09
 4.26273237e-10 6.02108842e-06 7.59130818e-08 4.41771197e-07
 1.81779478e-08 1.00113831e-09 4.57068147e-10 5.76897286e-09
 4.43656931e-09 1.28152145e-07 3.84331904e-06 4.65549860e-06]"
42,0.0,1.779,43.0,1.173380857720614,1.3226739811130572,2.0113699594759282e-09,9.376405373684449e-06,"[1.02318280e-16 9.56904306e-11 3.64521663e-02 5.05158136e-02
 3.37212452e-01 5.64796175e-01 8.36555473e-01 9.93796258e-01
 1.14346852e+00 1.25524681e+00 1.30806955e+00 1.32141000e+00
 1.32251357e+00 1.32271054e+00 1.32269149e+00 1.32268180e+00
 1.32267704e+00 1.32267476e+00 1.32267592e+00 1.32267398e+00]",3.967767317073474e-07,"[1.14572513e-11 2.41095534e-09 5.36174585e-08 6.27512779e-07
 1.21485213e-07 3.72304478e-07 1.22446792e-07 1.48648412e-07
 5.92617055e-08 3.23893057e-03 2.24493817e-05 1.30912127e-03
 2.22230998e-05 2.56950049e-06 9.60661092e-06 1.00787158e-04
 2.64724399e-04 3.37743848e-03 7.69761912e-01 2.80469899e+00]","[1.14572513e-11 1.20547767e-09 1.34043646e-08 7.84390974e-08
 7.59282581e-09 1.16345149e-08 1.91323112e-09 1.16131572e-09
 2.31491037e-10 6.32603627e-06 2.19232243e-08 6.39219370e-07
 5.42556147e-09 3.13659728e-10 5.86340998e-10 3.07577995e-09
 4.03937377e-09 2.57678106e-08 2.93640866e-06 5.34953879e-06]"
43,0.0,1.779,44.0,1.173380860859472,1.3226627502811146,3.1388580623570306e-09,1.1230831942654618e-05,"[2.38742653e-16 9.42877884e-11 3.64433260e-02 5.04939380e-02
 3.36877170e-01 5.64496049e-01 8.36457384e-01 9.93748041e-01
 1.14344880e+00 1.25512075e+00 1.30789741e+00 1.32139895e+00
 1.32250328e+00 1.32270029e+00 1.32268126e+00 1.32267158e+00
 1.32266681e+00 1.32266450e+00 1.32266401e+00 1.32266275e+00]",3.354639663351606e-07,"[1.10522204e-11 2.30366139e-09 5.11293995e-08 5.98359065e-07
 1.16783626e-07 3.59969097e-07 1.24882816e-07 1.52334013e-07
 9.68050035e-08 2.67173192e-03 5.86896097e-06 1.41466383e-03
 6.33212042e-06 1.83989309e-06 4.38018341e-06 3.11724320e-05
 1.04115010e-04 1.08189821e-03 9.16183705e-01 2.63398875e+00]","[1.10522204e-11 1.15183070e-09 1.27823499e-08 7.47948831e-08
 7.29897666e-09 1.12490343e-08 1.95129400e-09 1.19010947e-09
 3.78144545e-10 5.21822641e-06 5.73140719e-09 6.90753824e-07
 1.54592784e-09 2.24596324e-10 2.67345179e-10 9.51307130e-10
 1.58866898e-09 8.25422831e-09 3.49496348e-06 5.02393485e-06]"
